group_id,female,manager,population,district_id,state_name,year
1720,t,t,5524,2,Washington,2015
1721,t,t,5798,3,Washington,2015
1722,t,t,5215,4,Washington,2015
1723,t,t,5580,5,Washington,2015
1724,t,t,7223,6,Washington,2015
1725,t,t,16554,7,Washington,2015
1726,t,t,6759,8,Washington,2015
1727,t,t,9564,9,Washington,2015
1728,t,t,8818,10,Washington,2015
1729,t,t,3775,1,WestVirginia,2015
1730,t,t,5174,2,WestVirginia,2015
1731,t,t,3874,3,WestVirginia,2015
1732,t,t,5595,1,Wisconsin,2015
1733,t,t,9030,2,Wisconsin,2015
1734,t,t,6129,3,Wisconsin,2015
1735,t,t,6909,4,Wisconsin,2015
1736,t,t,7190,5,Wisconsin,2015
1737,t,t,5045,6,Wisconsin,2015
1738,t,t,4887,7,Wisconsin,2015
1739,t,t,7758,8,Wisconsin,2015
1740,t,t,6133,0,Wyoming,2015
1741,t,f,137610,1,Alabama,2014
1742,t,f,134299,2,Alabama,2014
1743,t,f,140066,3,Alabama,2014
1744,t,f,124539,4,Alabama,2014
1745,t,f,144551,5,Alabama,2014
1746,t,f,149410,6,Alabama,2014
1747,t,f,136036,7,Alabama,2014
1748,t,f,159485,0,Alaska,2014
1749,t,f,130820,1,Arizona,2014
1750,t,f,145068,2,Arizona,2014
1751,t,f,140873,3,Arizona,2014
1752,t,f,116671,4,Arizona,2014
1753,t,f,162482,5,Arizona,2014
1754,t,f,172659,6,Arizona,2014
1755,t,f,126767,7,Arizona,2014
1756,t,f,158194,8,Arizona,2014
1757,t,f,176894,9,Arizona,2014
1758,t,f,134910,1,Arkansas,2014
1759,t,f,165712,2,Arkansas,2014
1760,t,f,157405,3,Arkansas,2014
1761,t,f,136319,4,Arkansas,2014
1762,t,f,133415,1,California,2014
1763,t,f,162245,2,California,2014
1764,t,f,141255,3,California,2014
1765,t,f,148448,4,California,2014
1766,t,f,166250,5,California,2014
1767,t,f,154268,6,California,2014
1768,t,f,159811,7,California,2014
1769,t,f,116500,8,California,2014
1770,t,f,134666,9,California,2014
1771,t,f,134497,10,California,2014
1772,t,f,164680,11,California,2014
1773,t,f,202637,12,California,2014
1774,t,f,185378,13,California,2014
1775,t,f,189641,14,California,2014
1776,t,f,165849,15,California,2014
1777,t,f,118978,16,California,2014
1778,t,f,166613,17,California,2014
1779,t,f,161821,18,California,2014
1780,t,f,167238,19,California,2014
1781,t,f,142655,20,California,2014
1782,t,f,101004,21,California,2014
1783,t,f,138879,22,California,2014
1784,t,f,129650,23,California,2014
1785,t,f,158283,24,California,2014
1786,t,f,144628,25,California,2014
1787,t,f,155697,26,California,2014
1788,t,f,160454,27,California,2014
1789,t,f,180883,28,California,2014
1790,t,f,146235,29,California,2014
1791,t,f,178329,30,California,2014
1792,t,f,139790,31,California,2014
1793,t,f,153053,32,California,2014
1794,t,f,173291,33,California,2014
1795,t,f,150386,34,California,2014
1796,t,f,134228,35,California,2014
1797,t,f,126017,36,California,2014
1798,t,f,169664,37,California,2014
1799,t,f,149279,38,California,2014
1800,t,f,161716,39,California,2014
1801,t,f,128037,40,California,2014
1802,t,f,136642,41,California,2014
1803,t,f,139724,42,California,2014
1804,t,f,162343,43,California,2014
1805,t,f,135163,44,California,2014
1806,t,f,178552,45,California,2014
1807,t,f,147812,46,California,2014
1808,t,f,159944,47,California,2014
1809,t,f,174062,48,California,2014
1810,t,f,146004,49,California,2014
1811,t,f,149653,50,California,2014
1812,t,f,125743,51,California,2014
1813,t,f,171206,52,California,2014
1814,t,f,176893,53,California,2014
1815,t,f,199203,1,Colorado,2014
1816,t,f,191710,2,Colorado,2014
1817,t,f,161081,3,Colorado,2014
1818,t,f,169777,4,Colorado,2014
1819,t,f,155995,5,Colorado,2014
1820,t,f,184988,6,Colorado,2014
1821,t,f,188363,7,Colorado,2014
1822,t,f,176873,1,Connecticut,2014
1823,t,f,174646,2,Connecticut,2014
1824,t,f,183379,3,Connecticut,2014
1825,t,f,169049,4,Connecticut,2014
1826,t,f,168364,5,Connecticut,2014
1827,t,f,219264,0,Delaware,2014
1828,t,f,149068,1,Florida,2014
1829,t,f,148678,2,Florida,2014
1830,t,f,132594,3,Florida,2014
1831,t,f,163642,4,Florida,2014
1832,t,f,163331,5,Florida,2014
1833,t,f,141425,6,Florida,2014
1834,t,f,165691,7,Florida,2014
1835,t,f,139174,8,Florida,2014
1836,t,f,162588,9,Florida,2014
1837,t,f,162326,10,Florida,2014
1838,t,f,119786,11,Florida,2014
1839,t,f,147031,12,Florida,2014
1840,t,f,157933,13,Florida,2014
1841,t,f,176173,14,Florida,2014
1842,t,f,157734,15,Florida,2014
1843,t,f,148045,16,Florida,2014
1844,t,f,119423,17,Florida,2014
1845,t,f,154448,18,Florida,2014
1846,t,f,150055,19,Florida,2014
1847,t,f,168488,20,Florida,2014
1848,t,f,159960,21,Florida,2014
1849,t,f,159254,22,Florida,2014
1850,t,f,166080,23,Florida,2014
1851,t,f,166089,24,Florida,2014
1852,t,f,161912,25,Florida,2014
1853,t,f,170092,26,Florida,2014
1854,t,f,166285,27,Florida,2014
1855,t,f,145186,1,Georgia,2014
1856,t,f,124029,2,Georgia,2014
1857,t,f,146595,3,Georgia,2014
1858,t,f,170110,4,Georgia,2014
1859,t,f,176476,5,Georgia,2014
1860,t,f,176042,6,Georgia,2014
1861,t,f,171370,7,Georgia,2014
1862,t,f,136627,8,Georgia,2014
1863,t,f,138502,9,Georgia,2014
1864,t,f,139833,10,Georgia,2014
1865,t,f,171593,11,Georgia,2014
1866,t,f,134587,12,Georgia,2014
1867,t,f,169717,13,Georgia,2014
1868,t,f,147557,14,Georgia,2014
1869,t,f,163956,1,Hawaii,2014
1870,t,f,154079,2,Hawaii,2014
1871,t,f,170507,1,Idaho,2014
1872,t,f,163190,2,Idaho,2014
1873,t,f,156677,1,Illinois,2014
1874,t,f,151918,2,Illinois,2014
1875,t,f,156557,3,Illinois,2014
1876,t,f,145284,4,Illinois,2014
1877,t,f,196359,5,Illinois,2014
1878,t,f,175907,6,Illinois,2014
1879,t,f,165603,7,Illinois,2014
1880,t,f,168066,8,Illinois,2014
1881,t,f,167941,9,Illinois,2014
1882,t,f,157938,10,Illinois,2014
1883,t,f,165724,11,Illinois,2014
1884,t,f,148339,12,Illinois,2014
1885,t,f,170794,13,Illinois,2014
1886,t,f,173482,14,Illinois,2014
1887,t,f,150222,15,Illinois,2014
1888,t,f,158886,16,Illinois,2014
1889,t,f,152388,17,Illinois,2014
1890,t,f,160121,18,Illinois,2014
1891,t,f,151409,1,Indiana,2014
1892,t,f,158435,2,Indiana,2014
1893,t,f,163223,3,Indiana,2014
1894,t,f,161676,4,Indiana,2014
1895,t,f,179713,5,Indiana,2014
1896,t,f,159722,6,Indiana,2014
1897,t,f,172584,7,Indiana,2014
1898,t,f,157008,8,Indiana,2014
1899,t,f,166668,9,Indiana,2014
1900,t,f,191825,1,Iowa,2014
1901,t,f,185939,2,Iowa,2014
1902,t,f,204027,3,Iowa,2014
1903,t,f,179490,4,Iowa,2014
1904,t,f,158596,1,Kansas,2014
1905,t,f,163893,2,Kansas,2014
1906,t,f,178704,3,Kansas,2014
1907,t,f,157055,4,Kansas,2014
1908,t,f,132849,1,Kentucky,2014
1909,t,f,156300,2,Kentucky,2014
1910,t,f,173279,3,Kentucky,2014
1911,t,f,163919,4,Kentucky,2014
1912,t,f,109764,5,Kentucky,2014
1913,t,f,171085,6,Kentucky,2014
1914,t,f,174856,1,Louisiana,2014
1915,t,f,171144,2,Louisiana,2014
1916,t,f,167424,3,Louisiana,2014
1917,t,f,140886,4,Louisiana,2014
1918,t,f,135421,5,Louisiana,2014
1919,t,f,179871,6,Louisiana,2014
1920,t,f,171839,1,Maine,2014
1921,t,f,147312,2,Maine,2014
1922,t,f,174065,1,Maryland,2014
1923,t,f,181498,2,Maryland,2014
1924,t,f,205758,3,Maryland,2014
1925,t,f,193178,4,Maryland,2014
1926,t,f,185549,5,Maryland,2014
1927,t,f,177560,6,Maryland,2014
1928,t,f,170572,7,Maryland,2014
1929,t,f,190604,8,Maryland,2014
1930,t,f,176542,1,Massachusetts,2014
1931,t,f,185675,2,Massachusetts,2014
1932,t,f,182120,3,Massachusetts,2014
1933,t,f,193164,4,Massachusetts,2014
1934,t,f,197264,5,Massachusetts,2014
1935,t,f,199585,6,Massachusetts,2014
1936,t,f,199813,7,Massachusetts,2014
1937,t,f,200775,8,Massachusetts,2014
1938,t,f,179837,9,Massachusetts,2014
1939,t,f,142976,1,Michigan,2014
1940,t,f,160134,2,Michigan,2014
1941,t,f,162147,3,Michigan,2014
1942,t,f,145199,4,Michigan,2014
1943,t,f,135000,5,Michigan,2014
1944,t,f,158845,6,Michigan,2014
1945,t,f,150873,7,Michigan,2014
1946,t,f,165972,8,Michigan,2014
1947,t,f,164936,9,Michigan,2014
1948,t,f,153932,10,Michigan,2014
1949,t,f,164867,11,Michigan,2014
1950,t,f,153430,12,Michigan,2014
1951,t,f,135809,13,Michigan,2014
1952,t,f,147730,14,Michigan,2014
1953,t,f,167069,1,Minnesota,2014
1954,t,f,184145,2,Minnesota,2014
1955,t,f,178198,3,Minnesota,2014
1956,t,f,180242,4,Minnesota,2014
1957,t,f,187871,5,Minnesota,2014
1958,t,f,178238,6,Minnesota,2014
1959,t,f,158357,7,Minnesota,2014
1960,t,f,149572,8,Minnesota,2014
1961,t,f,153010,1,Mississippi,2014
1962,t,f,137103,2,Mississippi,2014
1963,t,f,152074,3,Mississippi,2014
1964,t,f,144345,4,Mississippi,2014
1965,t,f,183032,1,Missouri,2014
1966,t,f,182783,2,Missouri,2014
1967,t,f,176820,3,Missouri,2014
1968,t,f,157024,4,Missouri,2014
1969,t,f,180529,5,Missouri,2014
1970,t,f,175246,6,Missouri,2014
1971,t,f,166485,7,Missouri,2014
1972,t,f,141964,8,Missouri,2014
1973,t,f,233112,0,Montana,2014
1974,t,f,159540,1,Nebraska,2014
1975,t,f,160653,2,Nebraska,2014
1976,t,f,144029,3,Nebraska,2014
1977,t,f,136547,1,Nevada,2014
1978,t,f,145522,2,Nevada,2014
1979,t,f,172370,3,Nevada,2014
1980,t,f,146350,4,Nevada,2014
1981,t,f,171782,1,NewHampshire,2014
1982,t,f,165871,2,NewHampshire,2014
1983,t,f,175236,1,NewJersey,2014
1984,t,f,164457,2,NewJersey,2014
1985,t,f,168737,3,NewJersey,2014
1986,t,f,165148,4,NewJersey,2014
1987,t,f,178607,5,NewJersey,2014
1988,t,f,171076,6,NewJersey,2014
1989,t,f,184137,7,NewJersey,2014
1990,t,f,177466,8,NewJersey,2014
1991,t,f,167322,9,NewJersey,2014
1992,t,f,169979,10,NewJersey,2014
1993,t,f,175337,11,NewJersey,2014
1994,t,f,175558,12,NewJersey,2014
1995,t,f,148890,1,NewMexico,2014
1996,t,f,126244,2,NewMexico,2014
1997,t,f,138723,3,NewMexico,2014
1998,t,f,167143,1,NewYork,2014
1999,t,f,174002,2,NewYork,2014
2000,t,f,157529,3,NewYork,2014
2001,t,f,172090,4,NewYork,2014
2002,t,f,174147,5,NewYork,2014
2003,t,f,166535,6,NewYork,2014
2004,t,f,162395,7,NewYork,2014
2005,t,f,178626,8,NewYork,2014
2006,t,f,182398,9,NewYork,2014
2007,t,f,184357,10,NewYork,2014
2008,t,f,153994,11,NewYork,2014
2009,t,f,223207,12,NewYork,2014
2010,t,f,175501,13,NewYork,2014
2011,t,f,157760,14,NewYork,2014
2012,t,f,136073,15,NewYork,2014
2013,t,f,168081,16,NewYork,2014
2014,t,f,174181,17,NewYork,2014
2015,t,f,161589,18,NewYork,2014
2016,t,f,163918,19,NewYork,2014
2017,t,f,181140,20,NewYork,2014
2018,t,f,149591,21,NewYork,2014
2019,t,f,153284,22,NewYork,2014
2020,t,f,153405,23,NewYork,2014
2021,t,f,160690,24,NewYork,2014
2022,t,f,174501,25,NewYork,2014
2023,t,f,167159,26,NewYork,2014
2024,t,f,170720,27,NewYork,2014
2025,t,f,155230,1,NorthCarolina,2014
2026,t,f,156720,2,NorthCarolina,2014
2027,t,f,150785,3,NorthCarolina,2014
2028,t,f,195573,4,NorthCarolina,2014
2029,t,f,158996,5,NorthCarolina,2014
2030,t,f,168533,6,NorthCarolina,2014
2031,t,f,155769,7,NorthCarolina,2014
2032,t,f,151339,8,NorthCarolina,2014
2033,t,f,193320,9,NorthCarolina,2014
2034,t,f,154360,10,NorthCarolina,2014
2035,t,f,151665,11,NorthCarolina,2014
2036,t,f,179066,12,NorthCarolina,2014
2037,t,f,184866,13,NorthCarolina,2014
2038,t,f,180393,0,NorthDakota,2014
2039,t,f,163562,1,Ohio,2014
2040,t,f,162571,2,Ohio,2014
2041,t,f,188076,3,Ohio,2014
2042,t,f,155196,4,Ohio,2014
2043,t,f,171300,5,Ohio,2014
2044,t,f,141562,6,Ohio,2014
2045,t,f,156240,7,Ohio,2014
2046,t,f,163283,8,Ohio,2014
2047,t,f,159970,9,Ohio,2014
2048,t,f,159150,10,Ohio,2014
2049,t,f,155683,11,Ohio,2014
2050,t,f,179168,12,Ohio,2014
2051,t,f,157873,13,Ohio,2014
2052,t,f,172866,14,Ohio,2014
2053,t,f,166444,15,Ohio,2014
2054,t,f,172437,16,Ohio,2014
2055,t,f,177470,1,Oklahoma,2014
2056,t,f,138415,2,Oklahoma,2014
2057,t,f,156571,3,Oklahoma,2014
2058,t,f,165532,4,Oklahoma,2014
2059,t,f,172106,5,Oklahoma,2014
2060,t,f,180830,1,Oregon,2014
2061,t,f,155325,2,Oregon,2014
2062,t,f,194026,3,Oregon,2014
2063,t,f,161777,4,Oregon,2014
2064,t,f,169891,5,Oregon,2014
2065,t,f,153359,1,Pennsylvania,2014
2066,t,f,159650,2,Pennsylvania,2014
2067,t,f,155336,3,Pennsylvania,2014
2068,t,f,170625,4,Pennsylvania,2014
2069,t,f,146641,5,Pennsylvania,2014
2070,t,f,177720,6,Pennsylvania,2014
2071,t,f,173321,7,Pennsylvania,2014
2072,t,f,177454,8,Pennsylvania,2014
2073,t,f,145140,9,Pennsylvania,2014
2074,t,f,144398,10,Pennsylvania,2014
2075,t,f,158852,11,Pennsylvania,2014
2076,t,f,159930,12,Pennsylvania,2014
2077,t,f,174295,13,Pennsylvania,2014
2078,t,f,174018,14,Pennsylvania,2014
2079,t,f,170723,15,Pennsylvania,2014
2080,t,f,164752,16,Pennsylvania,2014
2081,t,f,152319,17,Pennsylvania,2014
2082,t,f,169364,18,Pennsylvania,2014
2083,t,f,125487,1,RhodeIsland,2014
2084,t,f,128772,2,RhodeIsland,2014
2085,t,f,170392,1,SouthCarolina,2014
2086,t,f,159039,2,SouthCarolina,2014
2087,t,f,130687,3,SouthCarolina,2014
2088,t,f,153140,4,SouthCarolina,2014
2089,t,f,137805,5,SouthCarolina,2014
2090,t,f,137489,6,SouthCarolina,2014
2091,t,f,140550,7,SouthCarolina,2014
2092,t,f,208704,0,SouthDakota,2014
2093,t,f,146553,1,Tennessee,2014
2094,t,f,153225,2,Tennessee,2014
2095,t,f,149324,3,Tennessee,2014
2096,t,f,156599,4,Tennessee,2014
2097,t,f,187849,5,Tennessee,2014
2098,t,f,151567,6,Tennessee,2014
2099,t,f,143646,7,Tennessee,2014
2100,t,f,147267,8,Tennessee,2014
2101,t,f,158572,9,Tennessee,2014
2102,t,f,140470,1,Texas,2014
2103,t,f,166691,2,Texas,2014
2104,t,f,190850,3,Texas,2014
2105,t,f,142897,4,Texas,2014
2106,t,f,149316,5,Texas,2014
2107,t,f,173457,6,Texas,2014
2108,t,f,175866,7,Texas,2014
2109,t,f,146174,8,Texas,2014
2110,t,f,175207,9,Texas,2014
2111,t,f,166930,10,Texas,2014
2112,t,f,145858,11,Texas,2014
2113,t,f,165770,12,Texas,2014
2114,t,f,144437,13,Texas,2014
2115,t,f,143834,14,Texas,2014
2116,t,f,131165,15,Texas,2014
2117,t,f,138462,16,Texas,2014
2118,t,f,168380,17,Texas,2014
2119,t,f,155648,18,Texas,2014
2120,t,f,150002,19,Texas,2014
2121,t,f,160177,20,Texas,2014
2122,t,f,180974,21,Texas,2014
2123,t,f,175764,22,Texas,2014
2124,t,f,139843,23,Texas,2014
2125,t,f,192852,24,Texas,2014
2126,t,f,156003,25,Texas,2014
2127,t,f,186671,26,Texas,2014
2128,t,f,149512,27,Texas,2014
2129,t,f,132498,28,Texas,2014
2130,t,f,135106,29,Texas,2014
2131,t,f,161379,30,Texas,2014
2132,t,f,171081,31,Texas,2014
2133,t,f,177860,32,Texas,2014
2134,t,f,129332,33,Texas,2014
2135,t,f,123710,34,Texas,2014
2136,t,f,162017,35,Texas,2014
2137,t,f,136154,36,Texas,2014
2138,t,f,147190,1,Utah,2014
2139,t,f,145757,2,Utah,2014
2140,t,f,145889,3,Utah,2014
2141,t,f,164145,4,Utah,2014
2142,t,f,158096,0,Vermont,2014
2143,t,f,172925,1,Virginia,2014
2144,t,f,168448,2,Virginia,2014
2145,t,f,176177,3,Virginia,2014
2146,t,f,169536,4,Virginia,2014
2147,t,f,162801,5,Virginia,2014
2148,t,f,171567,6,Virginia,2014
2149,t,f,193314,7,Virginia,2014
2150,t,f,212624,8,Virginia,2014
2151,t,f,136129,9,Virginia,2014
2152,t,f,185768,10,Virginia,2014
2153,t,f,199970,11,Virginia,2014
2154,t,f,158772,1,Washington,2014
2155,t,f,160759,2,Washington,2014
2156,t,f,140815,3,Washington,2014
2157,t,f,136669,4,Washington,2014
2158,t,f,143360,5,Washington,2014
2159,t,f,134840,6,Washington,2014
2160,t,f,197209,7,Washington,2014
2161,t,f,155495,8,Washington,2014
2162,t,f,166007,9,Washington,2014
2163,t,f,152963,10,Washington,2014
2164,t,f,122259,1,WestVirginia,2014
2165,t,f,126629,2,WestVirginia,2014
2166,t,f,104682,3,WestVirginia,2014
2167,t,f,172809,1,Wisconsin,2014
2168,t,f,197793,2,Wisconsin,2014
2169,t,f,176135,3,Wisconsin,2014
2170,t,f,162888,4,Wisconsin,2014
2171,t,f,182890,5,Wisconsin,2014
2172,t,f,174743,6,Wisconsin,2014
2173,t,f,166901,7,Wisconsin,2014
2174,t,f,175468,8,Wisconsin,2014
2175,t,f,136418,0,Wyoming,2014
2176,f,f,146758,1,Alabama,2014
2177,f,f,142425,2,Alabama,2014
2178,f,f,154241,3,Alabama,2014
2179,f,f,146049,4,Alabama,2014
2180,f,f,172876,5,Alabama,2014
2181,f,f,174762,6,Alabama,2014
2182,f,f,126860,7,Alabama,2014
2183,f,f,193046,0,Alaska,2014
2184,f,f,141393,1,Arizona,2014
2185,f,f,158168,2,Arizona,2014
2186,f,f,171478,3,Arizona,2014
2187,f,f,133797,4,Arizona,2014
2188,f,f,181689,5,Arizona,2014
2189,f,f,195206,6,Arizona,2014
2190,f,f,166531,7,Arizona,2014
2191,f,f,167004,8,Arizona,2014
2192,f,f,220935,9,Arizona,2014
2193,f,f,154046,1,Arkansas,2014
2194,f,f,177509,2,Arkansas,2014
2195,f,f,190287,3,Arkansas,2014
2196,f,f,152904,4,Arkansas,2014
2197,f,f,147461,1,California,2014
2198,f,f,182663,2,California,2014
2199,f,f,160561,3,California,2014
2200,f,f,161284,4,California,2014
2201,f,f,177545,5,California,2014
2202,f,f,160231,6,California,2014
2203,f,f,169439,7,California,2014
2204,f,f,137602,8,California,2014
2205,f,f,163507,9,California,2014
2206,f,f,164985,10,California,2014
2207,f,f,186093,11,California,2014
2208,f,f,230275,12,California,2014
2209,f,f,189387,13,California,2014
2210,f,f,208195,14,California,2014
2211,f,f,201593,15,California,2014
2212,f,f,143806,16,California,2014
2213,f,f,214128,17,California,2014
2214,f,f,205975,18,California,2014
2215,f,f,205737,19,California,2014
2216,f,f,177695,20,California,2014
2217,f,f,144064,21,California,2014
2218,f,f,166222,22,California,2014
2219,f,f,161855,23,California,2014
2220,f,f,175358,24,California,2014
2221,f,f,166418,25,California,2014
2222,f,f,184373,26,California,2014
2223,f,f,184520,27,California,2014
2224,f,f,209712,28,California,2014
2225,f,f,197290,29,California,2014
2226,f,f,205026,30,California,2014
2227,f,f,162583,31,California,2014
2228,f,f,178158,32,California,2014
2229,f,f,197790,33,California,2014
2230,f,f,190616,34,California,2014
2231,f,f,172654,35,California,2014
2232,f,f,152938,36,California,2014
2233,f,f,187627,37,California,2014
2234,f,f,172464,38,California,2014
2235,f,f,179219,39,California,2014
2236,f,f,170534,40,California,2014
2237,f,f,170906,41,California,2014
2238,f,f,176547,42,California,2014
2239,f,f,178265,43,California,2014
2240,f,f,171571,44,California,2014
2241,f,f,203147,45,California,2014
2242,f,f,195072,46,California,2014
2243,f,f,183048,47,California,2014
2244,f,f,201348,48,California,2014
2245,f,f,177909,49,California,2014
2246,f,f,182563,50,California,2014
2247,f,f,148426,51,California,2014
2248,f,f,208503,52,California,2014
2249,f,f,193175,53,California,2014
2250,f,f,229650,1,Colorado,2014
2251,f,f,222258,2,Colorado,2014
2252,f,f,184094,3,Colorado,2014
2253,f,f,206044,4,Colorado,2014
2254,f,f,177228,5,Colorado,2014
2255,f,f,212745,6,Colorado,2014
2256,f,f,216146,7,Colorado,2014
2257,f,f,175706,1,Connecticut,2014
2258,f,f,189876,2,Connecticut,2014
2259,f,f,181739,3,Connecticut,2014
2260,f,f,194196,4,Connecticut,2014
2261,f,f,184930,5,Connecticut,2014
2262,f,f,221880,0,Delaware,2014
2263,f,f,170737,1,Florida,2014
2264,f,f,153457,2,Florida,2014
2265,f,f,148571,3,Florida,2014
2266,f,f,176638,4,Florida,2014
2267,f,f,152000,5,Florida,2014
2268,f,f,162115,6,Florida,2014
2269,f,f,179406,7,Florida,2014
2270,f,f,153031,8,Florida,2014
2271,f,f,188297,9,Florida,2014
2272,f,f,178942,10,Florida,2014
2273,f,f,119137,11,Florida,2014
2274,f,f,160164,12,Florida,2014
2275,f,f,166793,13,Florida,2014
2276,f,f,184165,14,Florida,2014
2277,f,f,170977,15,Florida,2014
2278,f,f,156505,16,Florida,2014
2279,f,f,139948,17,Florida,2014
2280,f,f,167964,18,Florida,2014
2281,f,f,159168,19,Florida,2014
2282,f,f,174008,20,Florida,2014
2283,f,f,178879,21,Florida,2014
2284,f,f,201068,22,Florida,2014
2285,f,f,189252,23,Florida,2014
2286,f,f,162972,24,Florida,2014
2287,f,f,183293,25,Florida,2014
2288,f,f,189586,26,Florida,2014
2289,f,f,194592,27,Florida,2014
2290,f,f,162025,1,Georgia,2014
2291,f,f,126994,2,Georgia,2014
2292,f,f,162643,3,Georgia,2014
2293,f,f,167435,4,Georgia,2014
2294,f,f,168639,5,Georgia,2014
2295,f,f,207339,6,Georgia,2014
2296,f,f,200912,7,Georgia,2014
2297,f,f,142703,8,Georgia,2014
2298,f,f,165178,9,Georgia,2014
2299,f,f,151897,10,Georgia,2014
2300,f,f,196723,11,Georgia,2014
2301,f,f,137247,12,Georgia,2014
2302,f,f,163256,13,Georgia,2014
2303,f,f,165092,14,Georgia,2014
2304,f,f,180015,1,Hawaii,2014
2305,f,f,166130,2,Hawaii,2014
2306,f,f,192341,1,Idaho,2014
2307,f,f,200730,2,Idaho,2014
2308,f,f,147096,1,Illinois,2014
2309,f,f,140050,2,Illinois,2014
2310,f,f,184522,3,Illinois,2014
2311,f,f,193528,4,Illinois,2014
2312,f,f,214739,5,Illinois,2014
2313,f,f,208469,6,Illinois,2014
2314,f,f,160477,7,Illinois,2014
2315,f,f,207994,8,Illinois,2014
2316,f,f,187243,9,Illinois,2014
2317,f,f,183159,10,Illinois,2014
2318,f,f,191169,11,Illinois,2014
2319,f,f,151373,12,Illinois,2014
2320,f,f,169282,13,Illinois,2014
2321,f,f,202040,14,Illinois,2014
2322,f,f,166629,15,Illinois,2014
2323,f,f,169885,16,Illinois,2014
2324,f,f,159691,17,Illinois,2014
2325,f,f,183877,18,Illinois,2014
2326,f,f,164305,1,Indiana,2014
2327,f,f,178937,2,Indiana,2014
2328,f,f,186652,3,Indiana,2014
2329,f,f,186413,4,Indiana,2014
2330,f,f,191228,5,Indiana,2014
2331,f,f,177324,6,Indiana,2014
2332,f,f,173625,7,Indiana,2014
2333,f,f,174811,8,Indiana,2014
2334,f,f,183537,9,Indiana,2014
2335,f,f,207226,1,Iowa,2014
2336,f,f,201096,2,Iowa,2014
2337,f,f,216765,3,Iowa,2014
2338,f,f,207222,4,Iowa,2014
2339,f,f,184436,1,Kansas,2014
2340,f,f,172894,2,Kansas,2014
2341,f,f,200974,3,Kansas,2014
2342,f,f,181302,4,Kansas,2014
2343,f,f,155003,1,Kentucky,2014
2344,f,f,172297,2,Kentucky,2014
2345,f,f,186062,3,Kentucky,2014
2346,f,f,178827,4,Kentucky,2014
2347,f,f,124831,5,Kentucky,2014
2348,f,f,185488,6,Kentucky,2014
2349,f,f,198855,1,Louisiana,2014
2350,f,f,170924,2,Louisiana,2014
2351,f,f,185636,3,Louisiana,2014
2352,f,f,152879,4,Louisiana,2014
2353,f,f,138230,5,Louisiana,2014
2354,f,f,201898,6,Louisiana,2014
2355,f,f,180029,1,Maine,2014
2356,f,f,154009,2,Maine,2014
2357,f,f,187008,1,Maryland,2014
2358,f,f,177785,2,Maryland,2014
2359,f,f,202616,3,Maryland,2014
2360,f,f,190027,4,Maryland,2014
2361,f,f,193605,5,Maryland,2014
2362,f,f,197200,6,Maryland,2014
2363,f,f,166495,7,Maryland,2014
2364,f,f,200781,8,Maryland,2014
2365,f,f,174675,1,Massachusetts,2014
2366,f,f,189538,2,Massachusetts,2014
2367,f,f,193140,3,Massachusetts,2014
2368,f,f,200412,4,Massachusetts,2014
2369,f,f,209290,5,Massachusetts,2014
2370,f,f,201304,6,Massachusetts,2014
2371,f,f,204121,7,Massachusetts,2014
2372,f,f,198866,8,Massachusetts,2014
2373,f,f,184534,9,Massachusetts,2014
2374,f,f,155260,1,Michigan,2014
2375,f,f,175812,2,Michigan,2014
2376,f,f,178457,3,Michigan,2014
2377,f,f,154924,4,Michigan,2014
2378,f,f,134555,5,Michigan,2014
2379,f,f,171975,6,Michigan,2014
2380,f,f,167745,7,Michigan,2014
2381,f,f,187196,8,Michigan,2014
2382,f,f,182024,9,Michigan,2014
2383,f,f,172980,10,Michigan,2014
2384,f,f,196469,11,Michigan,2014
2385,f,f,172701,12,Michigan,2014
2386,f,f,123541,13,Michigan,2014
2387,f,f,132545,14,Michigan,2014
2388,f,f,181530,1,Minnesota,2014
2389,f,f,195428,2,Minnesota,2014
2390,f,f,194008,3,Minnesota,2014
2391,f,f,175801,4,Minnesota,2014
2392,f,f,202257,5,Minnesota,2014
2393,f,f,191455,6,Minnesota,2014
2394,f,f,177681,7,Minnesota,2014
2395,f,f,162665,8,Minnesota,2014
2396,f,f,167660,1,Mississippi,2014
2397,f,f,128119,2,Mississippi,2014
2398,f,f,166145,3,Mississippi,2014
2399,f,f,160130,4,Mississippi,2014
2400,f,f,168290,1,Missouri,2014
2401,f,f,200434,2,Missouri,2014
2402,f,f,191704,3,Missouri,2014
2403,f,f,173601,4,Missouri,2014
2404,f,f,183367,5,Missouri,2014
2405,f,f,190334,6,Missouri,2014
2406,f,f,178997,7,Missouri,2014
2407,f,f,155036,8,Missouri,2014
2408,f,f,261510,0,Montana,2014
2409,f,f,176515,1,Nebraska,2014
2410,f,f,174478,2,Nebraska,2014
2411,f,f,166234,3,Nebraska,2014
2412,f,f,175946,1,Nevada,2014
2413,f,f,178227,2,Nevada,2014
2414,f,f,187530,3,Nevada,2014
2415,f,f,156329,4,Nevada,2014
2416,f,f,185662,1,NewHampshire,2014
2417,f,f,181532,2,NewHampshire,2014
2418,f,f,182978,1,NewJersey,2014
2419,f,f,172550,2,NewJersey,2014
2420,f,f,181199,3,NewJersey,2014
2421,f,f,181973,4,NewJersey,2014
2422,f,f,202064,5,NewJersey,2014
2423,f,f,196642,6,NewJersey,2014
